"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-04-26","2.7"," 1509"," 1226","0.0","0.0","0.0","10.0","17.2","2.8",,"  150","   60","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-04-27","2.8"," 1452"," 1451","0.0","0.0","0.0","9.4","15.0","3.3",,"  100","  120","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-04-28","2.2"," 1446"," 1445","0.0","0.0","0.0","11.1","17.8","4.4",,"   90","   80","0.0","6.3","7.2",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-04-29","3.1"," 1428"," 1427","0.0","0.0","0.0","13.9","21.7","6.1",,"  360","   10","0.0","6.7","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-04-30","2.4"," 1521"," 1520","0.0","0.0","0.0","11.7","17.8","5.0",,"  190","  190","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-01","3.2"," 0840"," 0833","14.0","0.0","0.0","12.8","16.1","8.9","    0","  230","  240","0.0","9.8","11.6","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-02","2.1"," 1507"," 1506","0.0","0.0","0.0","11.7","17.2","5.6",,"  150","  160","0.0","5.8","7.6","    1",,,,,,,"    1",,,,"    1",,,,,,,"    1",
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-03","2.2"," 1429"," 1218","0.0","0.0","0.0","13.9","20.6","7.2",,"  190","  190","0.0","6.7","8.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-04","4.3"," 1516"," 1534","0.0","0.0","0.0","18.9","27.2","10.6","    0","  250","  240","0.0","10.7","12.5",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-05","4.8"," 1526"," 1526","0.0","0.0","0.0","22.2","28.3","16.1",,"  240","  240","0.0","9.8","10.7","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-06","5.2"," 1447"," 1605","0.0","0.0","0.0","23.3","30.0","16.1",,"  240","  230","0.0","10.3","12.5","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-07","6.2"," 1619"," 1618","0.0","0.0","0.0","25.0","30.0","19.4",,"  260","  260","0.0","13.4","16.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-08","6.3"," 1634"," 1734","0.0","0.0","0.0","25.0","30.0","20.0",,"  230","  240","0.0","11.2","15.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-09","6.1"," 1943"," 1943","26.2","0.0","0.0","22.2","28.3","15.6",,"  240","  250","0.0","17.4","24.6","    1",,"    1",,"    1",,,,,,"    1","    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-10","5.9"," 1407"," 1355","4.1","0.0","0.0","13.9","18.3","8.9",,"  300","  300","0.0","9.8","11.6","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-11","3.6"," 1433"," 1432","4.3","0.0","0.0","14.4","18.9","9.4",,"  160","  150","0.0","11.2","13.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-12","7.1"," 2059"," 2029","3.8","0.0","0.0","22.2","28.9","15.6",,"  240","  240","0.0","13.4","17.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-13","7.6"," 1211"," 1211","0.0","0.0","0.0","17.8","24.4","10.6",,"  280","  280","0.0","14.3","17.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-14","6.7"," 1240"," 1558","0.0","0.0","0.0","11.7","15.0","7.8",,"  260","  300","0.0","11.6","14.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-15","4.2"," 1610"," 1511","0.0","0.0","0.0","11.1","18.3","3.9",,"  290","  330","0.0","9.4","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-16","3.1"," 1101"," 1100","3.3","0.0","0.0","11.1","15.6","6.7",,"  280","  270","0.0","8.0","10.3","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-17","2.5"," 2056"," 1458","0.8","0.0","0.0","16.1","22.2","9.4",,"  190","  190","0.0","5.4","6.3","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-18","6.3"," 0450"," 0953","38.1","0.0","0.0","15.6","22.2","8.9","    0","  240","  330","0.0","10.7","13.9","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-19","5.0"," 0617"," 0244","4.3","0.0","0.0","9.4","11.1","7.2",,"   60","   80","0.0","8.9","11.2","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-20","3.0"," 1800"," 1524","0.0","0.0","0.0","12.8","17.8","7.8",,"  150","  120","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-21","2.6"," 1300"," 1300","0.0","0.0","0.0","14.4","18.9","10.0",,"  190","  190","0.0","7.2","8.0","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-22","2.9"," 1508"," 1505","0.8","0.0","0.0","16.7","21.1","11.7",,"  230","  230","0.0","8.9","10.3","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-23","4.7"," 0943"," 0942","4.8","0.0","0.0","18.9","22.8","15.0",,"  240","  240","0.0","8.9","11.2","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-24","4.5"," 1729"," 1710","1.3","0.0","0.0","19.4","25.6","13.3",,"  290","  280","0.0","11.2","14.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-25","5.4"," 1426"," 1536","0.0","0.0","0.0","16.1","21.1","11.1",,"  280","  300","0.0","11.2","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-26","1.9"," 1217"," 1325","0.0","0.0","0.0","15.6","22.2","8.3",,"  240","  260","0.0","7.2","8.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-27","3.6"," 1659"," 1659","0.3","0.0","0.0","15.6","17.8","13.3","    0","   80","   90","0.0","6.3","7.2",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-28","3.6"," 0909"," 0909","15.0","0.0","0.0","14.4","17.2","11.1",,"   80","   80","0.0","8.0","9.8","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-29","3.1"," 1736"," 1735","0.0","0.0","0.0","15.0","21.1","8.9",,"  150","  150","0.0","6.7","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-30","3.6"," 1557"," 1306","0.0","0.0","0.0","16.7","21.7","11.7",,"  150","  150","0.0","7.6","9.8","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,"    1",
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-05-31","3.4"," 1621"," 1620","8.9","0.0","0.0","22.8","28.3","16.7",,"  260","  260","0.0","11.6","13.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-01","2.7"," 1443"," 1315","0.0","0.0","0.0","23.9","28.3","18.9",,"  190","  200","0.0","6.7","8.9","    1",,,,,,,"    1",,,,"    1",,,,,,,"    1",
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-02","6.5"," 1742"," 0031","0.0","0.0","0.0","18.3","24.4","11.7",,"  340","  300","0.0","9.8","11.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-03","2.6"," 0910"," 0959","0.0","0.0","0.0","13.9","17.8","9.4",,"   50","   20","0.0","5.4","6.7",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-04","2.3"," 2143"," 2141","0.0","0.0","0.0","15.0","19.4","10.0",,"   80","   70","0.0","6.3","7.6","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-05","5.3"," 1737"," 1746","11.2","0.0","0.0","12.8","15.0","10.6",,"   30","   30","0.0","9.8","12.5","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-06","5.2"," 1011"," 0927","0.0","0.0","0.0","15.6","21.7","9.4",,"   10","   20","0.0","10.3","13.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-07","3.8"," 2308"," 2307","0.0","0.0","0.0","18.3","25.6","11.1",,"  250","  250","0.0","8.0","10.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-08","6.4"," 0832"," 0923","0.0","0.0","0.0","23.9","29.4","17.8",,"  230","  240","0.0","10.7","12.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-09","5.7"," 1707"," 1700","0.0","0.0","0.0","26.1","31.7","20.0",,"  220","  250","0.0","11.2","13.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-10","6.8"," 2052"," 2054","0.0","0.0","0.0","25.6","32.8","17.8",,"  240","  250","0.0","13.0","14.8",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-11","5.4"," 1256"," 1255","14.5","0.0","0.0","26.1","29.4","22.2",,"  250","  250","0.0","10.3","12.5","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-12","3.1"," 0018"," 2023","1.8","0.0","0.0","18.9","22.2","15.6",,"   60","  160","0.0","6.3","7.2","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-13","3.5"," 1601"," 1600","16.0","0.0","0.0","22.8","28.9","16.7","    0","  240","  240","0.0","10.3","13.0","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-14","5.6"," 2044"," 2043","1.5","0.0","0.0","25.6","31.1","20.0","    0","  210","  210","0.0","12.5","14.8","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-15","6.9"," 1106"," 1239","0.0","0.0","0.0","21.7","24.4","18.9","    0","  240","  250","0.0","11.6","14.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-16","6.3"," 1321"," 1011","0.0","0.0","0.0","23.9","30.0","17.8",,"  240","  240","0.0","12.5","15.6",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-17","3.4"," 0751"," 1437","0.0","0.0","0.0","21.1","23.9","17.8",,"  280","  290","0.0","5.8","7.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-18","2.9"," 0345"," 0343","6.9","0.0","0.0","17.2","21.1","12.8",,"   20","   10","0.0","6.7","8.0","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-19","3.0"," 1439"," 1521","0.0","0.0","0.0","18.9","25.6","12.2",,"  210","  240","0.0","6.7","8.0","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-20","4.2"," 1023"," 2043","6.4","0.0","0.0","21.7","26.1","16.7",,"  170","  230","0.0","9.4","10.7","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-21","6.5"," 1557"," 1456","4.8","0.0","0.0","23.9","27.8","19.4",,"  260","  250","0.0","11.6","15.6","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-22","6.8"," 1153"," 1152","0.0","0.0","0.0","22.2","25.6","18.3","    0","  260","  260","0.0","11.6","13.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-23","2.5"," 1412"," 1603","0.0","0.0","0.0","21.1","26.1","15.6",,"  190","  180","0.0","6.7","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-24","3.8"," 2204"," 2203","38.4","0.0","0.0","23.9","27.8","20.0",,"  190","  190","0.0","9.4","11.6","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-25","3.5"," 0107"," 0104","17.5","0.0","0.0","23.9","28.3","19.4","    0","  210","  210","0.0","11.6","14.8","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-26","4.6"," 1246"," 1249","1.0","0.0","0.0","23.9","28.3","18.9","    0","  210","  210","0.0","9.4","10.7","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-27","3.9"," 1404"," 1351","0.0","0.0","0.0","20.6","25.6","15.6",,"  300","  300","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-28","2.1"," 1819"," 1807","0.0","0.0","0.0","18.9","23.9","13.3",,"  330","  320","0.0","6.7","9.4",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-29","3.6"," 1516"," 1804","4.6","0.0","0.0","20.0","23.9","15.6","    0","  230","  300","0.0","8.0","10.3","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-06-30","3.8"," 1822"," 1538","0.0","0.0","0.0","18.9","25.6","12.2",,"  240","  250","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-01","3.9"," 1723"," 1510","0.0","0.0","0.0","21.1","27.8","13.9",,"  230","  230","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-02","4.2"," 1341"," 1123","0.0","0.0","0.0","23.3","29.4","16.7",,"  220","  230","0.0","8.0","10.3",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-03","2.6"," 0011"," 0010","10.7","0.0","0.0","22.8","26.1","18.9",,"  350","  340","0.0","7.2","8.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-04","2.3"," 1543"," 1542","0.0","0.0","0.0","23.3","28.3","17.8",,"  280","  270","0.0","5.4","5.8","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-05","2.3"," 2153"," 2153","0.0","0.0","0.0","22.8","26.1","18.9",,"   60","   60","0.0","5.8","6.7","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-06","3.3"," 1708"," 1740","0.0","0.0","0.0","20.6","25.6","15.6",,"   50","   60","0.0","7.6","8.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-07","3.2"," 1221"," 1330","0.0","0.0","0.0","18.3","23.9","12.8",,"   30","   20","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-08","2.0"," 1747"," 1624","0.0","0.0","0.0","18.3","22.8","13.9",,"  220","  220","0.0","5.8","6.7",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-09","5.3"," 1515"," 1515","4.1","0.0","0.0","23.3","28.9","17.8","    0","  240","  240","0.0","14.3","21.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-10","3.0"," 1350"," 1350","21.6","0.0","0.0","22.2","26.1","18.3",,"  290","  280","0.0","7.2","8.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-11","4.1"," 1137"," 1144","0.0","0.0","0.0","21.1","26.1","15.6",,"   80","   80","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-12","2.9"," 1609"," 1450","0.0","0.0","0.0","19.4","25.0","13.9",,"   90","  170","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-13","2.2"," 1747"," 1452","0.0","0.0","0.0","21.7","27.8","15.0","    0","  290","  270","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-14","3.6"," 1446"," 1446","1.0","0.0","0.0","23.9","29.4","18.3","    0","   10","   10","0.0","9.4","10.7","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-15","4.5"," 1305"," 1824","0.0","0.0","0.0","21.1","25.0","17.2","    0","  330","  320","0.0","8.0","9.8",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-16","3.5"," 1515"," 1514","0.3","0.0","0.0","21.1","26.1","16.1",,"  330","  330","0.0","7.6","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-17","4.4"," 1544"," 1553","0.0","0.0","0.0","24.4","30.6","17.8",,"  260","  260","0.0","10.3","12.5","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-18","2.8"," 0259"," 0314","0.0","0.0","0.0","18.9","22.8","15.0",,"   30","   30","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-19","2.9"," 1503"," 1501","0.0","0.0","0.0","19.4","22.2","16.7",,"   40","   30","0.0","5.8","7.2",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-20","3.4"," 1742"," 2018","0.0","0.0","0.0","19.4","25.0","13.9",,"  280","  310","0.0","8.9","10.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-21","4.3"," 1512"," 1252","0.0","0.0","0.0","20.0","24.4","15.0",,"  290","  310","0.0","8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-22","2.6"," 1822"," 1809","0.0","0.0","0.0","17.8","22.8","12.2",,"   40","   30","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-23","2.1"," 1818"," 1604","0.0","0.0","0.0","18.3","22.8","13.9",,"   90","  110","0.0","4.5","6.3",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-24","2.1"," 1506"," 1557","0.0","0.0","0.0","19.4","25.0","13.3","    0","  110","  130","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-25","2.6"," 1500"," 1529","0.0","0.0","0.0","20.0","26.1","13.9","    0","  180","  150","0.0","6.7","7.2","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-26","2.8"," 1529"," 1436","0.0","0.0","0.0","23.3","27.8","18.9",,"  180","  140","0.0","6.3","7.6","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-27","3.0"," 1655"," 1705","0.0","0.0","0.0","25.0","28.9","20.6",,"  180","  170","0.0","7.2","9.4","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-28","3.4"," 1715"," 1718","1.0","0.0","0.0","23.9","28.3","19.4",,"  300","  300","0.0","9.8","12.5","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-29","2.9"," 1238"," 1233","64.0","0.0","0.0","21.1","22.8","19.4",,"  100","  100","0.0","5.8","7.2","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-30","3.4"," 1339"," 1332","31.2","0.0","0.0","22.8","25.6","19.4","    0","  150","  150","0.0","8.0","10.3","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-07-31","2.9"," 1416"," 1416","3.3","0.0","0.0","23.9","26.1","21.7",,"  270","  280","0.0","6.3","6.7","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-01","3.9"," 1451"," 1450","3.0","0.0","0.0","22.8","26.1","18.9",,"  300","  300","0.0","9.4","11.2","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,"    1",
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-02","4.3"," 0858"," 0857","14.5","0.0","0.0","23.9","28.3","18.9","    0","  290","  300","0.0","11.2","15.6","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-03","3.3"," 0436"," 0434","0.0","0.0","0.0","18.9","22.2","15.6",,"   20","   30","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-04","1.6"," 1855"," 1447","0.0","0.0","0.0","18.9","24.4","13.3",,"  330","  340","0.0","4.5","6.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-05","3.0"," 2310"," 1455","14.5","0.0","0.0","21.1","26.1","15.6","    0","  240","  170","0.0","7.2","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-06","4.3"," 2144"," 1438","24.1","0.0","0.0","22.8","29.4","15.6","    0","  220","  240","0.0","9.4","10.7","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-07","5.5"," 1224"," 1331","0.0","0.0","0.0","23.9","28.9","18.9","    0","  270","  260","0.0","10.3","11.6",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-08","5.5"," 1240"," 1239","0.3","0.0","0.0","24.4","28.9","20.0","    0","  230","  240","0.0","13.4","14.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-09","4.6"," 1718"," 1731","0.0","0.0","0.0","25.6","30.6","20.6","    0","  320","  300","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-10","3.2"," 1316"," 1339","0.0","0.0","0.0","22.2","26.1","18.3","    0","  310","  330","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-11","3.8"," 1851"," 1850","0.0","0.0","0.0","21.7","26.7","16.7","    0","   40","   30","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-12","2.9"," 1153"," 1317","0.0","0.0","0.0","20.6","27.2","13.9","    0","   10","   30","0.0","6.7","8.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-13","1.7"," 1243"," 1243","0.0","0.0","0.0","20.6","24.4","16.1",,"  290","  290","0.0","4.5","6.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-14","3.0"," 1408"," 1421","0.0","0.0","0.0","23.9","28.9","18.3",,"  250","  270","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-15","4.6"," 1435"," 2220","4.1","0.0","0.0","25.0","31.1","18.9",,"  220","  310","0.0","9.4","11.2","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-16","3.8"," 1205"," 1157","0.0","0.0","0.0","21.1","25.0","16.7",,"  300","  300","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-17","2.2"," 1445"," 1445","12.7","0.0","0.0","16.7","17.8","15.0",,"  190","  190","0.0","6.3","7.2","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-18","3.5"," 1653"," 1654","0.0","0.0","0.0","21.1","24.4","17.2",,"  340","  340","0.0","6.3","7.2","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-19","3.5"," 1438"," 1607","0.0","0.0","0.0","16.7","22.2","11.1",,"   30","   10","0.0","6.7","9.4",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-20","2.7"," 1318"," 1358","0.0","0.0","0.0","16.1","21.1","10.6",,"  360","   50","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2000-08-21","2.6"," 1352"," 1303","0.0","0.0","0.0","16.7","21.7","11.1",,"  120","  150","0.0","6.7","7.2",,,,,,,,,,,,,,,,,,,,
